,Unnamed: 0,user_id,business_id,rating,date,categories
235994,6453581,JLv2Dmfj73-I0d9N41tz1A,eOxixaXxmFjCxdlrG1-B1A,4,2014-04-21 13:10,"['Burgers', 'Restaurants']"
237969,6489655,Zh4W17n9Mk1IFBQ1oChtiQ,eOxixaXxmFjCxdlrG1-B1A,1,2016-05-20 17:04,"['Burgers', 'Restaurants']"
241975,6562232,bGtSpeB7wRumYvsB7-8_KQ,eOxixaXxmFjCxdlrG1-B1A,4,2014-12-02 4:18,"['Burgers', 'Restaurants']"
247957,6675878,AjHxCeGZPzNkRn6q11HGXQ,eOxixaXxmFjCxdlrG1-B1A,1,2015-11-27 3:28,"['Burgers', 'Restaurants']"
258390,6873015,4Lnge77GCnFPMQ_QeuXzLg,eOxixaXxmFjCxdlrG1-B1A,1,2017-05-12 18:39,"['Burgers', 'Restaurants']"
263606,6980766,ieBACowrCiUvNot5p9moNg,eOxixaXxmFjCxdlrG1-B1A,1,2014-04-17 21:34,"['Burgers', 'Restaurants']"
265307,7014380,0LMHrFTQtUoY42AZl1MH6g,eOxixaXxmFjCxdlrG1-B1A,3,2016-08-25 5:56,"['Burgers', 'Restaurants']"
140326,3824974,FwHRnFRF_wuhCxDEHtKI-w,ez9FYm4ShlHoAPhWy90kDA,4,2019-05-26 0:12,"['Burgers', 'Salad', 'Chicken Wings']"
140525,3831204,#NAME?,ez9FYm4ShlHoAPhWy90kDA,1,2019-05-19 0:00,"['Burgers', 'Salad', 'Chicken Wings']"
142666,3910092,ddA9qLlxSE6eEUmtPXR7YQ,ez9FYm4ShlHoAPhWy90kDA,1,2019-08-22 21:52,"['Burgers', 'Salad', 'Chicken Wings']"
12900,348709,Bii4RQmceA4Z3ZjLUCbThQ,S4qTvUJUgL2tIrPV8CYqLQ,3,2018-09-22 2:40,"['Burgers', 'Salad', 'Sandwiches', 'Halal']"
174476,4844168,Wc8GmrK-7J4Ncliwr06j7A,ejjrMYFQjsjGYkJCh0PxKg,5,2017-09-09 11:56,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
182394,5017255,ZQwevqc-QZJzTfHaq6-CJQ,ejjrMYFQjsjGYkJCh0PxKg,5,2016-12-23 23:13,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
185611,5087294,K79tujnvHi6tdy7ytNTL4g,ejjrMYFQjsjGYkJCh0PxKg,4,2017-08-22 21:41,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
186557,5107659,2iuAprO_yJi6Bym8481Sxg,ejjrMYFQjsjGYkJCh0PxKg,5,2016-09-24 17:28,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
188736,5153558,7hC9yIPAunGE91G_2qXhrQ,ejjrMYFQjsjGYkJCh0PxKg,5,2016-12-26 23:06,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
198082,5368424,09_P63EgH16dIqbiOBbmFg,ejjrMYFQjsjGYkJCh0PxKg,5,2017-08-28 15:16,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
202722,5511131,W9YNiogbEpGBQxEyBqrw6g,ejjrMYFQjsjGYkJCh0PxKg,1,2017-10-03 3:34,"['Burgers', 'Sandwiches', 'Barbeque', 'Breakfast & Brunch', 'Steakhouses', 'Fish & Chips']"
115407,3228011,xVV86BToDOQGxE1gt9MMvg,C0ezXYj8RkVaplq66n-TeQ,2,2016-05-31 14:18,"['Burgers', 'Sandwiches', 'Fish & Chips']"
115463,3229247,JLv2Dmfj73-I0d9N41tz1A,C0ezXYj8RkVaplq66n-TeQ,4,2015-08-30 18:54,"['Burgers', 'Sandwiches', 'Fish & Chips']"
115518,3231011,8GKaOfeN80GuZaG7aALuCg,C0ezXYj8RkVaplq66n-TeQ,2,2016-05-31 12:57,"['Burgers', 'Sandwiches', 'Fish & Chips']"
115743,3236080,9It0S8O91PBq5YOW5vqNzg,C0ezXYj8RkVaplq66n-TeQ,4,2015-05-12 22:25,"['Burgers', 'Sandwiches', 'Fish & Chips']"
115797,3237490,tO1PrUImzsD-WHz-SQnNDw,C0ezXYj8RkVaplq66n-TeQ,5,2015-06-21 22:46,"['Burgers', 'Sandwiches', 'Fish & Chips']"
116413,3252061,tzdz5CN4ss0Ipogkp3Eiyw,C0ezXYj8RkVaplq66n-TeQ,4,2015-12-21 18:22,"['Burgers', 'Sandwiches', 'Fish & Chips']"
116422,3252164,dhPp4t9_fD0R0eNsp_gYZw,C0ezXYj8RkVaplq66n-TeQ,3,2015-11-06 22:15,"['Burgers', 'Sandwiches', 'Fish & Chips']"
116456,3253073,U5YQX_vMl_xQy8EQDqlNQQ,C0ezXYj8RkVaplq66n-TeQ,2,2015-07-17 0:20,"['Burgers', 'Sandwiches', 'Fish & Chips']"
116630,3256853,OXVSIr5frJMuPshg7bycvw,C0ezXYj8RkVaplq66n-TeQ,4,2016-01-18 1:48,"['Burgers', 'Sandwiches', 'Fish & Chips']"
117246,3271078,tO1PrUImzsD-WHz-SQnNDw,C0ezXYj8RkVaplq66n-TeQ,3,2015-07-17 3:02,"['Burgers', 'Sandwiches', 'Fish & Chips']"
118735,3306612,9njVfLsRhJgKpJNSPvC38Q,C0ezXYj8RkVaplq66n-TeQ,5,2016-04-24 23:07,"['Burgers', 'Sandwiches', 'Fish & Chips']"
119011,3312808,hBb-5i6Jux-VtklhWorT5Q,C0ezXYj8RkVaplq66n-TeQ,3,2015-07-17 14:38,"['Burgers', 'Sandwiches', 'Fish & Chips']"
119103,3314887,rPIQiemmu6kX3WX7xUUJnQ,C0ezXYj8RkVaplq66n-TeQ,4,2016-04-14 21:53,"['Burgers', 'Sandwiches', 'Fish & Chips']"
119279,3319068,UYR__5SkmsvBNP9lMfki6A,C0ezXYj8RkVaplq66n-TeQ,2,2016-05-08 23:37,"['Burgers', 'Sandwiches', 'Fish & Chips']"
119562,3326090,xVV86BToDOQGxE1gt9MMvg,C0ezXYj8RkVaplq66n-TeQ,4,2015-12-08 14:43,"['Burgers', 'Sandwiches', 'Fish & Chips']"
120116,3338478,uI6ULkUj4BRWhQDaDBPMfw,C0ezXYj8RkVaplq66n-TeQ,2,2015-07-06 15:46,"['Burgers', 'Sandwiches', 'Fish & Chips']"
120430,3345703,oSBl4LgRFOJxxmRgyKDNiw,C0ezXYj8RkVaplq66n-TeQ,4,2015-10-10 18:17,"['Burgers', 'Sandwiches', 'Fish & Chips']"
120516,3347773,cD27YbR5ruybGgfFHdS2zw,C0ezXYj8RkVaplq66n-TeQ,5,2015-05-30 17:34,"['Burgers', 'Sandwiches', 'Fish & Chips']"
120574,3348900,HWLr60IBXAy9HD23W3Xmfg,C0ezXYj8RkVaplq66n-TeQ,3,2015-06-10 13:56,"['Burgers', 'Sandwiches', 'Fish & Chips']"
120917,3357417,OZWskTOKCWvYejhu63gFmQ,C0ezXYj8RkVaplq66n-TeQ,4,2015-06-25 10:06,"['Burgers', 'Sandwiches', 'Fish & Chips']"
121255,3365129,X5KmaGA2fOE8INq4RS43_g,C0ezXYj8RkVaplq66n-TeQ,2,2016-05-21 2:41,"['Burgers', 'Sandwiches', 'Fish & Chips']"
121301,3366124,4d681x3sCw1Q9ySTyTYXlw,C0ezXYj8RkVaplq66n-TeQ,2,2015-06-13 0:23,"['Burgers', 'Sandwiches', 'Fish & Chips']"
121959,3380987,rPIQiemmu6kX3WX7xUUJnQ,C0ezXYj8RkVaplq66n-TeQ,2,2016-06-16 4:05,"['Burgers', 'Sandwiches', 'Fish & Chips']"
122212,3387472,br9hkOIpT6aOjvejelkGKQ,C0ezXYj8RkVaplq66n-TeQ,4,2015-05-16 22:22,"['Burgers', 'Sandwiches', 'Fish & Chips']"
123116,3408495,poZzwDGCvMOj7rqK0jv-Zg,C0ezXYj8RkVaplq66n-TeQ,3,2016-04-28 0:03,"['Burgers', 'Sandwiches', 'Fish & Chips']"
124333,3437944,gx9FnHE39rXTEeRx5Fb8wg,C0ezXYj8RkVaplq66n-TeQ,2,2016-02-02 4:35,"['Burgers', 'Sandwiches', 'Fish & Chips']"
125225,3459278,fBnq56JNTj25igpm0hsG7A,C0ezXYj8RkVaplq66n-TeQ,4,2015-09-06 4:14,"['Burgers', 'Sandwiches', 'Fish & Chips']"
125856,3474155,tjTrsF-CpDnTcclX-3sCTw,C0ezXYj8RkVaplq66n-TeQ,3,2016-05-10 2:19,"['Burgers', 'Sandwiches', 'Fish & Chips']"
126041,3478325,#NAME?,C0ezXYj8RkVaplq66n-TeQ,2,2016-04-18 0:17,"['Burgers', 'Sandwiches', 'Fish & Chips']"
126161,3481036,vj2RoqU4nRFG0YLbTG4etw,C0ezXYj8RkVaplq66n-TeQ,2,2016-06-03 0:51,"['Burgers', 'Sandwiches', 'Fish & Chips']"
126652,3492240,hljaYdfEUDGNFiA27AWkNw,C0ezXYj8RkVaplq66n-TeQ,2,2016-05-26 17:17,"['Burgers', 'Sandwiches', 'Fish & Chips']"
126866,3497254,FmNuihINhD2lNQLnfFhpnA,C0ezXYj8RkVaplq66n-TeQ,4,2016-02-20 5:39,"['Burgers', 'Sandwiches', 'Fish & Chips']"
127083,3502545,Ko4y7jIissMR8ZGQlMdpaA,C0ezXYj8RkVaplq66n-TeQ,3,2016-04-17 1:44,"['Burgers', 'Sandwiches', 'Fish & Chips']"
127417,3510049,WxjBeenvUKGCP2S5sI6_DA,C0ezXYj8RkVaplq66n-TeQ,4,2015-06-14 17:20,"['Burgers', 'Sandwiches', 'Fish & Chips']"
128606,3538783,4yGImSwdU9FZxVQIbZql3w,C0ezXYj8RkVaplq66n-TeQ,5,2015-05-20 13:42,"['Burgers', 'Sandwiches', 'Fish & Chips']"
129123,3550939,pFCb-1j6oI3TDjr26h2cJQ,C0ezXYj8RkVaplq66n-TeQ,4,2015-11-27 23:17,"['Burgers', 'Sandwiches', 'Fish & Chips']"
129213,3552821,f_-0PP72bmHQBIMj3K7Dgg,C0ezXYj8RkVaplq66n-TeQ,2,2016-09-01 22:48,"['Burgers', 'Sandwiches', 'Fish & Chips']"
129895,3568122,SVB63Ofeu6mkxM7tyrAr8g,C0ezXYj8RkVaplq66n-TeQ,4,2015-06-29 20:22,"['Burgers', 'Sandwiches', 'Fish & Chips']"
130461,3580788,br9hkOIpT6aOjvejelkGKQ,C0ezXYj8RkVaplq66n-TeQ,4,2015-05-21 2:02,"['Burgers', 'Sandwiches', 'Fish & Chips']"
131807,3610833,eOTzkS-by4pVwwCVrifmqg,C0ezXYj8RkVaplq66n-TeQ,4,2016-03-03 17:37,"['Burgers', 'Sandwiches', 'Fish & Chips']"
132281,3621500,gwIqbXEXijQNgdESVc07hg,C0ezXYj8RkVaplq66n-TeQ,3,2015-05-20 3:05,"['Burgers', 'Sandwiches', 'Fish & Chips']"
133521,3651474,kdzGDIaN4oBnLIvnXrYZRA,C0ezXYj8RkVaplq66n-TeQ,2,2015-07-02 21:24,"['Burgers', 'Sandwiches', 'Fish & Chips']"
133689,3655493,YFbnam7gOD_UYjbJ13byHA,C0ezXYj8RkVaplq66n-TeQ,3,2016-01-16 3:59,"['Burgers', 'Sandwiches', 'Fish & Chips']"
133916,3661237,u2oqU4liaK1XPDcjpryX5g,C0ezXYj8RkVaplq66n-TeQ,3,2015-12-04 4:05,"['Burgers', 'Sandwiches', 'Fish & Chips']"
135580,3701768,KgFOJnWXxVuz0b-xfo6jjw,C0ezXYj8RkVaplq66n-TeQ,3,2016-04-10 22:32,"['Burgers', 'Sandwiches', 'Fish & Chips']"
135915,3710627,dGx3ECvJ3rz_isz1U5LJJA,C0ezXYj8RkVaplq66n-TeQ,4,2016-01-02 21:53,"['Burgers', 'Sandwiches', 'Fish & Chips']"
137143,3740872,M0gkUA6Q092bzfebvEThGQ,C0ezXYj8RkVaplq66n-TeQ,5,2015-11-15 20:58,"['Burgers', 'Sandwiches', 'Fish & Chips']"
138864,3784055,eY6TPklHTeOaQt9F8a_SGQ,C0ezXYj8RkVaplq66n-TeQ,4,2016-03-16 6:02,"['Burgers', 'Sandwiches', 'Fish & Chips']"
142850,3917184,oJ0DxrOvW5EhclB57WhdZw,C0ezXYj8RkVaplq66n-TeQ,4,2016-02-16 1:59,"['Burgers', 'Sandwiches', 'Fish & Chips']"
146301,4042417,rU-WfrvoIKcij3_XiMBpMQ,tCTMmTfqD1PD8_VDOgoB0w,2,2014-07-13 19:09,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
146740,4053505,7cyV7IjtS6eAgGx_qji4Rw,tCTMmTfqD1PD8_VDOgoB0w,4,2015-12-21 16:25,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
147156,4064355,d0lW2lcGQPvwBF83D7kt8w,tCTMmTfqD1PD8_VDOgoB0w,3,2018-01-21 18:49,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
148035,4087013,8iRZIdkNbL66Ny4iLVcPxQ,tCTMmTfqD1PD8_VDOgoB0w,1,2014-07-14 14:53,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
148312,4094323,LiNx18WUre9WFCEQlUhtKA,tCTMmTfqD1PD8_VDOgoB0w,3,2013-06-01 14:44,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
149405,4122346,N4oH-HuNA5qyO-ALcRcu7w,tCTMmTfqD1PD8_VDOgoB0w,5,2013-08-17 2:37,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
151793,4185169,Wi88jCuALS2pCsL8JlgJbA,tCTMmTfqD1PD8_VDOgoB0w,4,2014-02-12 22:02,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
152468,4201317,lpRkDj1enfiTM9np5fXF4w,tCTMmTfqD1PD8_VDOgoB0w,3,2013-07-20 19:23,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
153088,4218328,pZsVUkMb4yGMGoTRzNS7Ew,tCTMmTfqD1PD8_VDOgoB0w,3,2014-02-13 16:06,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
153679,4234391,B-fE7a0NviKoBv5bjInNiQ,tCTMmTfqD1PD8_VDOgoB0w,5,2018-07-30 2:16,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
153894,4239793,MbBhClrXyu8-Mk5wW5y8tg,tCTMmTfqD1PD8_VDOgoB0w,2,2015-01-23 23:48,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
154357,4251411,j6Kv_wLQzZMWobLIyijX3A,tCTMmTfqD1PD8_VDOgoB0w,5,2013-09-11 19:33,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
155730,4286895,5S8awuCJpaAFvcYlMis2EQ,tCTMmTfqD1PD8_VDOgoB0w,4,2012-07-23 3:06,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
156018,4294807,ogGW1hddNjqY3LrldLBr4g,tCTMmTfqD1PD8_VDOgoB0w,4,2012-10-22 2:12,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
156537,4308514,BFcBwoxpkKGUIeUzOU0rRA,tCTMmTfqD1PD8_VDOgoB0w,3,2015-01-25 23:43,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
156682,4312365,uY94wdpvJykdpVIISRXeMA,tCTMmTfqD1PD8_VDOgoB0w,4,2012-08-24 11:51,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
156686,4312489,wKKOY0W9KQ32QPnuQHy0ag,tCTMmTfqD1PD8_VDOgoB0w,4,2012-12-16 18:46,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
157314,4328028,qgWtYY2rlTtRI--7-Sp3VA,tCTMmTfqD1PD8_VDOgoB0w,3,2018-07-02 15:17,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
158135,4349253,0Xcpm9bjJrJ4t9ZrAtWzbQ,tCTMmTfqD1PD8_VDOgoB0w,5,2015-10-05 5:22,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
158510,4359752,y0h1vAoLLTA55CyzaAvxIQ,tCTMmTfqD1PD8_VDOgoB0w,2,2012-11-17 22:52,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
158988,4372887,p_fas65QL25jqfV2tSSnQQ,tCTMmTfqD1PD8_VDOgoB0w,5,2016-04-04 15:36,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
159445,4384892,lSB_jUBHjgBALvDN2u7yfQ,tCTMmTfqD1PD8_VDOgoB0w,4,2015-03-27 15:00,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
160068,4401033,OhMXbR4McaK56-OEHBRE9g,tCTMmTfqD1PD8_VDOgoB0w,4,2014-04-30 3:00,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
160217,4405259,S3BTKVw5cvcldhU1Dwayew,tCTMmTfqD1PD8_VDOgoB0w,2,2013-01-19 22:41,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
161569,4439892,HAM8B6kiAmhTFXzsE_HfSQ,tCTMmTfqD1PD8_VDOgoB0w,4,2016-01-01 1:41,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
161840,4447241,EI6Sm5xNMje0Qd50Fhk9YQ,tCTMmTfqD1PD8_VDOgoB0w,4,2014-10-24 20:16,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
162611,4466161,AmwFsfVD8ynHyptZ0bg1Sw,tCTMmTfqD1PD8_VDOgoB0w,2,2012-10-03 3:11,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
164084,4508597,xaCU92mNCFAJ9BdtfoP7dA,tCTMmTfqD1PD8_VDOgoB0w,5,2014-05-04 21:07,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
165493,4546440,LiNx18WUre9WFCEQlUhtKA,tCTMmTfqD1PD8_VDOgoB0w,4,2017-03-25 17:09,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
165526,4547353,CvIEHZF79KLrpNachZzDjA,tCTMmTfqD1PD8_VDOgoB0w,4,2013-02-15 22:54,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
165911,4557830,rLl5jjjUK1crVfzbXoQrTA,tCTMmTfqD1PD8_VDOgoB0w,4,2012-09-10 0:56,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
166484,4574113,2g-ZWZyoMcROGO4n9gJh8A,tCTMmTfqD1PD8_VDOgoB0w,5,2012-11-28 14:36,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
166824,4583574,Z881pcGvFPzPJIzjQww8YA,tCTMmTfqD1PD8_VDOgoB0w,4,2014-03-13 21:36,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
167102,4591113,YDAL4CBJcp3xrYgAGVGgaQ,tCTMmTfqD1PD8_VDOgoB0w,2,2013-06-26 21:03,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
167387,4598722,LmWO_u9v7e1vMJlNykjUoA,tCTMmTfqD1PD8_VDOgoB0w,4,2012-09-09 1:39,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
168364,4626785,A9PzIlg1jlezCcpuN9V8UQ,tCTMmTfqD1PD8_VDOgoB0w,3,2012-09-03 3:17,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
168381,4627214,97j2wkFU46OOgm6ErRAb7w,tCTMmTfqD1PD8_VDOgoB0w,3,2015-08-18 19:20,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
169198,4652053,ii7yC1Md8oyW_a2YJ2bzlA,tCTMmTfqD1PD8_VDOgoB0w,2,2019-08-23 19:43,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
170715,4713903,O4Dim1eKErdBdKWUGpMxvQ,tCTMmTfqD1PD8_VDOgoB0w,4,2015-10-03 19:47,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
171593,4748899,W37KqgMymarQaqYGOWS70w,tCTMmTfqD1PD8_VDOgoB0w,3,2019-05-11 2:43,"['Burgers', 'Sandwiches', 'Hot Dogs', 'Fast Food']"
234682,6429664,ic-tyi1jElL_umxZVh8KNA,98rv_GSV7ef9pXCPP0CuZA,4,2015-10-17 13:51,"['Burgers', 'Sandwiches']"
235256,6440118,b9k9F4mIjfE0W2aV53Vtrw,98rv_GSV7ef9pXCPP0CuZA,4,2014-02-06 1:36,"['Burgers', 'Sandwiches']"
235765,6449595,wJPUis4ZokJrn1p3BHp8bA,98rv_GSV7ef9pXCPP0CuZA,4,2014-10-12 13:35,"['Burgers', 'Sandwiches']"
235768,6449612,XCDxUzBSY8-JOvcp4jqpvg,98rv_GSV7ef9pXCPP0CuZA,5,2012-08-16 15:59,"['Burgers', 'Sandwiches']"
236802,6468531,yK6wyLZ2I66B5-MJcS88xg,98rv_GSV7ef9pXCPP0CuZA,5,2014-05-09 18:35,"['Burgers', 'Sandwiches']"
237789,6486228,Wc8GmrK-7J4Ncliwr06j7A,98rv_GSV7ef9pXCPP0CuZA,5,2015-04-29 21:58,"['Burgers', 'Sandwiches']"
238635,6502130,K08DJGJbPnLYuwHcpvl2GQ,98rv_GSV7ef9pXCPP0CuZA,5,2018-01-22 23:09,"['Burgers', 'Sandwiches']"
240224,6530704,BJKWprcdWcx07bah8yfobw,98rv_GSV7ef9pXCPP0CuZA,4,2016-05-22 8:25,"['Burgers', 'Sandwiches']"
240380,6533710,X3W9OtEQDjeJhRra2Jk_xA,98rv_GSV7ef9pXCPP0CuZA,5,2014-08-12 20:43,"['Burgers', 'Sandwiches']"
242207,6566364,FEKSJDbtTPXfFbpbkhzp1w,98rv_GSV7ef9pXCPP0CuZA,1,2016-01-20 0:37,"['Burgers', 'Sandwiches']"
242256,6567189,XCDxUzBSY8-JOvcp4jqpvg,98rv_GSV7ef9pXCPP0CuZA,5,2012-08-22 20:03,"['Burgers', 'Sandwiches']"
243245,6586094,Wc8GmrK-7J4Ncliwr06j7A,98rv_GSV7ef9pXCPP0CuZA,4,2014-09-15 20:47,"['Burgers', 'Sandwiches']"
244903,6618929,7XPgmo8KJYIc-hN34w8Y7Q,98rv_GSV7ef9pXCPP0CuZA,4,2016-06-03 5:53,"['Burgers', 'Sandwiches']"
248796,6690448,SDAjElWg3R5x8AGo5guKRA,98rv_GSV7ef9pXCPP0CuZA,2,2016-02-29 19:43,"['Burgers', 'Sandwiches']"
252882,6768144,lJp8balcwfW95HnoFCHBBg,98rv_GSV7ef9pXCPP0CuZA,5,2017-09-30 23:43,"['Burgers', 'Sandwiches']"
256943,6843511,#NAME?,98rv_GSV7ef9pXCPP0CuZA,4,2012-11-24 17:52,"['Burgers', 'Sandwiches']"
257539,6855402,65yB0ydGXOZ_-T6J_GbKfw,98rv_GSV7ef9pXCPP0CuZA,3,2018-02-22 18:22,"['Burgers', 'Sandwiches']"
259145,6888539,txBnHYIKdI6PmIvzdOTlyg,98rv_GSV7ef9pXCPP0CuZA,5,2018-01-26 18:56,"['Burgers', 'Sandwiches']"
260494,6917132,97j2wkFU46OOgm6ErRAb7w,98rv_GSV7ef9pXCPP0CuZA,4,2014-11-29 18:24,"['Burgers', 'Sandwiches']"
261502,6938341,lJp8balcwfW95HnoFCHBBg,98rv_GSV7ef9pXCPP0CuZA,5,2014-08-22 22:19,"['Burgers', 'Sandwiches']"
264714,7002381,ZHo_J4QsOpc7fdhr9f0JPg,98rv_GSV7ef9pXCPP0CuZA,4,2013-05-24 20:19,"['Burgers', 'Sandwiches']"
265759,7027822,8adoYY6F4LlUN2wQlqWwzQ,98rv_GSV7ef9pXCPP0CuZA,5,2014-02-28 1:46,"['Burgers', 'Sandwiches']"
265976,7035186,WeVkkF5L39888IPPlRhNpg,98rv_GSV7ef9pXCPP0CuZA,4,2017-10-06 0:37,"['Burgers', 'Sandwiches']"
146722,4053052,KQONydkoQolTtrZIINTWIQ,1laaO5PS8fLK5kPTkSSYsw,1,2016-01-30 18:54,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
146913,4057788,g9IsO9x63YGcaMZhvNjkkA,1laaO5PS8fLK5kPTkSSYsw,1,2017-07-09 3:04,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
146918,4057948,0rDx6jQPc966EajmqmJlxA,1laaO5PS8fLK5kPTkSSYsw,1,2017-07-09 3:10,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
147533,4074086,s80CqO4t5wM_tIj2XnsoMA,1laaO5PS8fLK5kPTkSSYsw,4,2017-03-15 23:50,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
148122,4089170,LrH5Gpy0rlQR6Yh0VhiDRw,1laaO5PS8fLK5kPTkSSYsw,4,2015-07-06 17:21,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
148932,4109829,GOYafbZkP7W-CbIiZVrkSg,1laaO5PS8fLK5kPTkSSYsw,2,2009-08-06 1:43,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
149537,4125637,CS2r4minfwxKtCnPsFStpA,1laaO5PS8fLK5kPTkSSYsw,2,2016-08-14 21:57,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
150097,4140523,Pew6z41CYyYzaAhdkVtKdA,1laaO5PS8fLK5kPTkSSYsw,2,2017-05-28 19:10,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
150949,4162627,VMKn920nDRBFNwp-IUE5VA,1laaO5PS8fLK5kPTkSSYsw,3,2009-08-10 15:42,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
151096,4166609,Xv8y_zfjJ4bNnXbNpAMccQ,1laaO5PS8fLK5kPTkSSYsw,3,2017-07-11 20:32,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
151237,4170197,tvVduaNaiI8ZwS7d5qESVw,1laaO5PS8fLK5kPTkSSYsw,2,2017-08-10 15:40,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
151289,4171765,97cZ_LneXRP_DJFiheo8Gg,1laaO5PS8fLK5kPTkSSYsw,2,2016-08-15 4:17,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
152432,4200367,-jpMKvL0mzVwzMj-7n8p0g,1laaO5PS8fLK5kPTkSSYsw,3,2011-01-18 0:01,"['Burgers', 'Shopping', 'Canadian (New)', 'Sports Bars', 'Bars', 'Beer Bar', 'Nightlife', 'Chicken Wings']"
